COD_UF;COD_MUN;COD_DISTRITO;COD_SUBDISTR;SITUACAO;TIPO;TITULO;NOME;NUMERO_VAL;NUMERO_MOD;LONGITUDE;LATITUDE;LOCALIDADE;ESPECIE;CEP
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 38.3280 W;20 02 37.0320 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 37.7580 W;20 02 41.1480 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 37.7940 W;20 02 41.1660 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 37.9380 W;20 02 42.7980 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 18 37.9080 W;20 02 42.9600 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;4;;44 16 19.2780 W;20 05 0.8220 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;10;;44 16 20.1000 W;20 05 1.9320 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;10;;44 16 20.1780 W;20 05 2.0400 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;0;;44 16 20.2500 W;20 05 1.8240 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;5;;44 16 19.4280 W;20 05 1.8300 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;5;;44 16 19.9800 W;20 05 2.0520 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;5;;44 16 20.2620 W;20 05 2.2740 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CURRALINHO;8;;44 18 50.1600 W;20 02 37.8900 S;CURRALINHO;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;910;;44 17 54.4260 W;20 03 30.5340 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;925;;44 17 54.4260 W;20 03 30.5340 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;950;;44 17 54.4080 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;985;;44 17 54.4260 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;56;;44 17 54.7080 W;20 03 30.2940 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;25;;44 17 54.6540 W;20 03 30.2880 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.7380 W;20 03 30.5640 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.6900 W;20 03 30.6240 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.6900 W;20 03 30.6060 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.7020 W;20 03 30.6180 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.7140 W;20 03 30.6240 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;230;;44 17 54.5040 W;20 03 30.9180 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;180;;44 17 54.7800 W;20 03 30.3600 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;190;;44 17 54.6060 W;20 03 30.6300 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;200;;44 17 54.6180 W;20 03 30.6960 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;247;;44 17 54.6240 W;20 03 30.6540 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;250;;44 17 54.6780 W;20 03 30.5580 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;260;;44 17 54.6420 W;20 03 30.6480 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;266;;44 17 54.6360 W;20 03 30.6480 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;285;;44 17 54.5400 W;20 03 30.9060 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;289;;44 17 54.6780 W;20 03 30.7320 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;199;;44 17 54.8580 W;20 03 31.0260 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;232;;44 17 54.5460 W;20 03 30.7380 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;234;;44 17 54.6120 W;20 03 30.5520 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;244;;44 17 54.6480 W;20 03 30.6540 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;234;;44 17 54.6660 W;20 03 30.6780 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;233;;44 17 54.6600 W;20 03 30.5640 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;244;;44 17 54.4560 W;20 03 30.7200 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;266;;44 17 54.6060 W;20 03 30.4320 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;500;;44 17 54.5040 W;20 03 30.9840 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;510;;44 17 54.4980 W;20 03 30.7140 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;530;;44 17 54.4980 W;20 03 30.7140 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;540;;44 17 54.4980 W;20 03 30.7140 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;560;;44 17 54.5220 W;20 03 30.7620 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;113;;44 17 54.3060 W;20 03 30.4620 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;413;;44 17 54.3900 W;20 03 30.4500 S;BREJO;1;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 19.9440 W;20 05 1.4699 S;CURRALINHO;6;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 16 20.1900 W;20 05 1.9800 S;CURRALINHO;3;32900000
31;30101;5;0;2;FAZENDA;;CANTA GALO;0;SN     ;44 18 8.3820 W;20 01 25.9380 S;CURRALINHO;3;32900000
31;30101;5;0;2;RUA;;19;0;SN     ;44 16 48.1500 W;20 00 48.7320 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;19;0;SN     ;44 16 43.5060 W;20 00 44.3700 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;13;307;;44 16 35.6460 W;20 00 52.0200 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;13;119;;44 16 27.8280 W;20 00 46.3020 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;13;175;;44 16 35.8800 W;20 00 51.8280 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;13;177;;44 16 40.7220 W;20 00 50.6700 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;13;24;;44 16 41.0160 W;20 00 50.6400 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;319;;44 16 41.0040 W;20 00 48.3000 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;359;;44 16 40.8960 W;20 00 48.2520 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;34;;44 16 37.2120 W;20 00 49.0920 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;8;;44 16 36.8760 W;20 00 49.0320 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;121;;44 16 35.9640 W;20 00 49.1880 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;66;;44 16 36.0120 W;20 00 49.2540 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;101;;44 16 36.0780 W;20 00 49.4160 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;42;;44 16 34.8480 W;20 00 49.5660 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;0;SN     ;44 16 27.7500 W;20 00 45.6360 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;11;;44 16 45.4500 W;20 00 41.5740 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;150;;44 16 48.6240 W;20 00 45.9000 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;116;;44 16 38.7720 W;20 00 48.4440 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;215;;44 16 40.1220 W;20 00 45.7740 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;150;;44 16 40.1520 W;20 00 45.2520 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;0;SN     ;44 16 45.9300 W;20 00 44.0460 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;309;;44 16 45.7740 W;20 00 44.2560 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;21;;44 16 45.8040 W;20 00 44.1060 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;14;40;;44 16 45.7260 W;20 00 44.2560 S;SANTA ANA;1;32900000
31;30101;5;0;2;RUA;;BREJO;5;;44 16 49.6980 W;20 00 12.3300 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;450;;44 16 49.3620 W;20 00 11.9520 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;410;;44 16 50.2260 W;20 00 8.4660 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;490;;44 16 47.3700 W;20 00 15.3540 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;523;;44 16 47.7540 W;20 00 15.0540 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;256;;44 17 54.6120 W;20 03 30.5220 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;220;;44 17 54.4920 W;20 03 30.3960 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;286;;44 17 54.6120 W;20 03 30.5340 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;280;;44 17 54.4680 W;20 03 30.9480 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 17 54.7140 W;20 03 30.5220 S;BREJO CRECHE;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 17 32.7240 W;20 01 47.9700 S;BREJO CRECHE;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 17 32.6820 W;20 01 47.8980 S;BREJO CRECHE;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 17 32.7180 W;20 01 48.0780 S;BREJO CRECHE;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 17 32.5620 W;20 01 47.8680 S;BREJO CRECHE;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 17 18.5340 W;20 02 0.8880 S;BREJO CRECHE;1;32900000
31;30101;5;0;2;TRAVESSA;;FAZENDA CAPAO VIEIRAS;0;SN     ;44 16 46.1100 W;20 00 16.0500 S;CAPAO VIEIRAS;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;0;SN     ;44 17 54.8220 W;20 03 30.6840 S;RUA NOVE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;0;SN     ;44 17 54.6180 W;20 03 31.3560 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;500;;44 17 54.5520 W;20 03 30.7320 S;SITIO DR RICARDO;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;500;;44 17 55.3680 W;20 03 30.5100 S;SITIO DR RICARDO 2;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;150;;44 19 41.7840 W;19 59 47.8620 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;165;;44 19 0.8400 W;19 59 59.1600 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;200;;44 19 1.0140 W;19 59 59.1600 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;250;;44 19 0.6360 W;19 59 58.9080 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;320;;44 18 50.6340 W;19 59 57.9480 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;300;;44 18 50.6760 W;19 59 57.9480 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;320;;44 18 43.0560 W;20 00 9.8340 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;480;;44 17 54.8580 W;20 03 30.7020 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;520;;44 17 54.6300 W;20 03 30.5580 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;200;;44 17 54.4260 W;20 03 30.5460 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;120;;44 17 54.0120 W;20 03 30.8400 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;180;;44 17 54.4320 W;20 03 30.5580 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;195;;44 17 54.4380 W;20 03 30.5580 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;210;;44 17 54.4380 W;20 03 30.5640 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;220;;44 17 54.4440 W;20 03 30.5700 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;RUA NOVE;230;;44 17 54.4440 W;20 03 30.5700 S;BREJO LIMITE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;163;;44 17 54.4080 W;20 03 30.7440 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;228;;44 17 54.3960 W;20 03 30.5520 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;250;;44 17 54.3780 W;20 03 30.5580 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;324;;44 17 54.2700 W;20 03 30.6060 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;395;;44 17 54.4140 W;20 03 30.4380 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;410;;44 17 54.3840 W;20 03 30.3900 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;420;;44 17 54.4620 W;20 03 30.3960 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;435;;44 17 54.1980 W;20 03 30.5160 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;450;;44 17 54.2940 W;20 03 30.4920 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;550;;44 17 54.8280 W;20 03 31.2660 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;580;;44 17 54.8280 W;20 03 31.2840 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;592;;44 17 54.5160 W;20 03 31.2060 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;600;;44 17 54.5820 W;20 03 31.0020 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;630;;44 17 54.6480 W;20 03 31.1040 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;660;;44 17 54.6120 W;20 03 31.0440 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;675;;44 17 54.5580 W;20 03 31.0200 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;680;;44 17 54.5460 W;20 03 31.0140 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;695;;44 17 54.4080 W;20 03 30.4500 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;700;;44 17 54.4140 W;20 03 30.4740 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;720;;44 17 54.4080 W;20 03 30.5040 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;750;;44 17 54.3960 W;20 03 30.5400 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;765;;44 17 54.4200 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;788;;44 17 54.4260 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;800;;44 17 54.4260 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;820;;44 17 54.4320 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;870;;44 17 54.4260 W;20 03 30.5460 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;890;;44 17 54.4200 W;20 03 30.5400 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;RUA;;CAMPINA VERDE;900;;44 17 54.4140 W;20 03 30.5400 S;CAMPINA VERDE;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;12;;44 16 35.2320 W;20 00 28.0080 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;0;SN     ;44 16 35.0580 W;20 00 27.7740 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;0;SN     ;44 16 34.6320 W;20 00 27.6300 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;0;SN     ;44 16 34.4820 W;20 00 27.6600 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;0;SN     ;44 16 34.5840 W;20 00 27.5220 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;45;;44 16 34.3500 W;20 00 27.4440 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;4;;44 16 37.9740 W;20 00 23.2860 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;5;;44 16 38.2200 W;20 00 23.3340 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;8;;44 16 38.0880 W;20 00 23.3100 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;QUADRA;;BREJO;7;;44 16 38.2320 W;20 00 23.4600 S;VILA IPIRANGA;1;32900000
31;30101;5;0;2;RUA;;CANDELARIA;0;SN     ;44 17 18.4620 W;20 05 50.2800 S;BELA ESPERANCA;7;32900000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 55.4820 W;20 05 3.9900 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 19.5720 W;20 05 40.3500 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 16.7040 W;20 05 44.8320 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 17.6760 W;20 05 40.9560 S;BELA ESPERANCA;3;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;43;;44 17 16.6860 W;20 05 44.4660 S;BELA ESPERANCA;7;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 15.0420 W;20 05 48.7920 S;BELA ESPERANCA;7;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 15.2520 W;20 05 49.7280 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 14.4300 W;20 05 51.5400 S;BELA ESPERANCA;7;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;460;;44 17 14.3640 W;20 05 50.9820 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;31;;44 17 15.3960 W;20 05 52.9380 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;13;;44 17 16.6080 W;20 05 54.1680 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 30.7500 W;20 05 56.5140 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;107;;44 17 24.6180 W;20 05 52.0080 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 29.1780 W;20 05 49.0440 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 31.3080 W;20 05 49.1820 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 32.6580 W;20 05 45.2700 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 34.9800 W;20 05 40.3440 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 35.0400 W;20 05 40.6140 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 24.0780 W;20 06 3.5700 S;BELA ESPERANCA;6;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;460;;44 17 18.0420 W;20 05 50.0760 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 15.0060 W;20 05 47.1240 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 17.6760 W;20 05 40.9560 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;103;;44 17 27.8880 W;20 05 53.8320 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;ESTRADA;;DE TERRA;0;SN     ;44 17 15.6960 W;20 05 46.7940 S;BELA ESPERANCA;1;3290000
31;30101;5;0;2;AVENIDA;;BORBA GATO;0;SN     ;44 17 55.3740 W;20 05 3.9420 S;CIDADE NOVA;3;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.1140 W;20 03 30.6240 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;35;;44 17 54.1800 W;20 03 30.6600 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;86;;44 17 53.8920 W;20 03 30.5100 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;35;;44 17 54.0900 W;20 03 30.6780 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;50;;44 17 54.0840 W;20 03 30.6180 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;46;;44 17 54.0120 W;20 03 30.5640 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;41;;44 17 54.0780 W;20 03 30.6060 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.3540 W;20 03 30.5700 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.4920 W;20 03 30.6480 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;0;SN     ;44 17 54.4980 W;20 03 30.6780 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;60;;44 17 54.4980 W;20 03 30.6780 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;68;;44 17 54.5100 W;20 03 30.6480 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;VILA IPIRANGA;90;;44 17 54.4800 W;20 03 30.6180 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;320;;44 17 54.2160 W;20 03 30.2220 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;340;;44 17 54.2640 W;20 03 30.5100 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;356;;44 17 54.2940 W;20 03 30.5760 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;370;;44 17 54.3300 W;20 03 30.5820 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;385;;44 17 54.2580 W;20 03 30.8820 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;430;;44 17 54.7200 W;20 03 30.7320 S;CANARINHO;1;32900000
31;30101;5;0;2;RUA;;CAMANDUCAIA;10;;44 17 54.7920 W;20 02 44.3100 S;CANARINHO;6;32900000
31;30101;5;0;2;RUA;;BREJO;191;;44 16 46.2900 W;20 00 15.8760 S;BREJO;6;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 16 46.2660 W;20 00 15.9000 S;BREJO;6;32900000
31;30101;5;0;2;RUA;;BREJO;120;;44 16 47.0940 W;20 00 15.8520 S;BREJO;7;32900000
31;30101;5;0;2;RUA;;BREJO;283;;44 16 47.3580 W;20 00 15.3060 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;283;;44 16 47.4060 W;20 00 14.9580 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;293;;44 16 47.5260 W;20 00 14.7780 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 16 49.4100 W;20 00 12.3840 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;BREJO;0;SN     ;44 16 49.2360 W;20 00 11.7000 S;BREJO;1;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;0;SN     ;44 17 54.1260 W;20 05 31.8840 S;FAZENDA DO TATU;3;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;30;;44 17 54.8460 W;20 05 33.0180 S;FAZENDA DO TATU;3;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;600;;44 17 54.7140 W;20 05 33.0240 S;FAZENDA DO TATU;1;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;0;SN     ;44 17 51.8580 W;20 05 39.7200 S;FAZENDA DO TATU;1;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;613;;44 17 51.8220 W;20 05 39.7320 S;FAZENDA DO TATU;1;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;613;;44 17 55.7160 W;20 05 43.1340 S;FAZENDA DO TATU;1;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;0;SN     ;44 17 56.4360 W;20 05 43.1880 S;FAZENDA DO TATU;1;32900000
31;30101;5;0;2;RUA;;FAZENDA TATU;0;SN     ;44 17 54.1260 W;20 05 31.8840 S;FAZENDA DO TATU;7;32900000
